INDEX,QCODE,SOURCE,LAYER1,LAYER2,LAYER3,TYPE,CODE1,CODE2,TITLE,QUESTION,INPUT,RESULT,ANSWER,풀이회수,정답회수,오답회수,오답율,EXPLAIN,ANALSYS,1ST,2ND,3rd,4th,5th,6th,7th,8th,9th,10th,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
74,ABANK-0074,인스교재,06재산보험,화재보험,특별약관,진위형,AA01,AA01,도난위험담보특약,화재보험의 도난위험담보 특별약관에서 규정하고 있는 면책사유는 계약자 또는 피보험자의 악의 또는 중대한 과실로 생긴 도난이다,O,O,O,10.0,8.0,2,,악의과실인줄 알고 있어서 면책,,,,,,,,,,,,,,,
75,ABANK-0075,인스교재,06재산보험,화재보험,특별약관,진위형,AA01,AA01,도난위험담보특약,화재보험의 도난위험담보 특별약관에서 규정하고 있는 면책사유는 피보험자의 가족 친족 고용인 동거인 숙박인 또는 감수인이 저지르거나 가담한 도난,O,O,O,10.0,8.0,2,,,,,,,,,,,,,,,,,
76,ABANK-0076,인스교재,06재산보험,화재보험,개요,진위형,AA01,AA01,약관의 종류, 화재보험은 보험가입금액을 한도로 손해액의 10% 한도 내에서 잔존물처리비용을 보상한다.,O,O,O,10.0,9.0,1,,,,,,,,,,,,,,,,,
77,ABANK-0077,인스교재,06재산보험,화재보험,물건의 종류,진위형,AA01,AA01,용도에 의한구분,공장물건 및 재고자산 보험금= 손해액x 보험가입금액/보험가액 이고  주택물건 및 일반물건의  보험금= 손해액X보험가입금액 /보험가액X80%,O,O,O,10.0,8.0,2,,주택일반부보비율적용,,,,,,,,,,,,,,,
78,ABANK-0078,인스교재,06재산보험,화재보험,주요조건,진위형,AA01,AA01,보상하지않는 손해,"화재보험에서 계약자, 피보험자, 법정대리인의 고의 및 중대한 과실은 면책 이를  제외한 타인의 고의는 보상함",O,O,O,10.0,8.0,2,,,,,,,,,,,,,,,,,
79,ABANK-0079,인스교재,06재산보험,재물보험,동산보험,진위형,AA02,AA02,동산종합보험 잡위험,"동산종합보험에서 비, 강설, 연기손해는 잡위험에 포함되나 도난은 포함되지 않는다",O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
80,ABANK-0080,인스교재,06재산보험,동산종합보험,개요,선택형,AA02,AA02,약관과 담보체계," 동산종합보험에 대한 다음 설명 중 틀린 것은?① 동산에 발생한 화재, 도난, 파손, 폭발 및 기타 잡위험 등을 보상한다.② 국문약관과 영문 Inland floater policy가 있다.③ Inland floater policy 보통약관에는 담보위험 조건이 없고 특별약관에서 별도로 정하고 있다.4) 국문약관은 보통약관에서 보상하는 손해를 규정하고, 특별약관에서 보상하지 않는 손해를규정하고 있다.",4,O,4,10.0,10.0,0,,국문보통에서모두규정,,,,,,,,,,,,,,,
81,ABANK-0081,인스교재,06재산보험,동산종합보험,개요,진위형,AA02,AA02,약관과 담보체계," 동산종합보험 국문약관은 보통약관에서 보상하는 손해를 규정하고, 특별약관에서 보상하지 않는 손해를규정하고 있다.",,X,X,10.0,10.0,0,,국문보통에서모두규정,,,,,,,,,,,,,,,
82,ABANK-0082,인스교재,06재산보험,동산종합보험,개요,진위형,AA02,AA02,약관과 담보체계,"Inand foater policy 보통약관에는 담보위험 조건이 없고 특별약관에서 별도로 정하고 있으며, 국문약관은 보통약관에서 보상하는 손해와 보상하지 않는 손해를 모두 규정하고 있다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
83,ABANK-0083,인스교재,06재산보험,동산종합보험,개요,선택형,AA02,AA02,약관과 담보체계,"동산종합보험에 대한 다음 설명 중 틀린 것은?1) 보험계약자의 선택에 따라 '보관중'은 물론이고 '사용중, 휴대중, '운송중의 사고까지도 담보한다.2)국문약관과 영문의 Inland Floater Policy가 있다.3) Inland Floater Policy는 보통약관에서 담보하는 위험을 구체적으로 규정하고 있다.4)국문약관은 보통약관에서 보상하는 손해와 보상하지 않는 손해를 규정하고 있다.",3,O,3,10.0,10.0,0,,특별약관에서,,,,,,,,,,,,,,,
84,ABANK-0084,인스교재,06재산보험,동산종합보험,주요조건,진위형,AA02,AA02,보험의 목적,"자동차, 선박, 항공기는 동산종합보험의 적용대상 제외물건이다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
85,ABANK-0085,인스교재,06재산보험,동산종합보험,주요조건,진위형,AA02,AA02,보상하는 손해," 동산종합보험의 4가지 필수 담보위험은 화재, 도난, 파손, 폭발이다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
86,ABANK-0086,인스교재,06재산보험,동산종합보험,주요조건,진위형,AA02,AA02,보상하는 손해,"동산종합보험의 4가지 필수 담보위험은 화재, 도난, 파손, 폭발이며 기타 잡위험은 선택 담보위험으로 구성된다",O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
87,ABANK-0087,인스교재,06재산보험,동산종합보험,주요조건,진위형,AA02,AA02,보상하는 손해,"잡위험이란 비, 담수누수, 강설, 수해(태풍, 폭풍우, 홍수, 해일, 범람에 기인하지 않는 것), 연기손해, 건물의 붕 괴, 누손, 기타 면책이 아닌 위험이다",O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
88,ABANK-0088,인스교재,06재산보험,동산종합보험,주요조건,선택형,AA02,AA02,보상하는 손해,다음 중 동산종합보험의 잡위험에 포함되지 않는 것은?1) 비 2)강설 3) 도난 4)연기손해,3,O,3,10.0,10.0,0,,필수담보,,,,,,,,,,,,,,,
89,ABANK-0089,인스교재,06재산보험,동산종합보험,주요조건,선택형,AA02,AA02,보상하지 않는 손해,"다음 중 동산종합보험 제외 물건이 아닌 것은?① 리스물건② 자동차(건설기계 포함), 선박, 항공기③ 특정구간 수송 중의 위험만을 대상으로 하는 동산④ 동물, 식물",1,O,1,10.0,10.0,0,,리스물건 포함,,,,,,,,,,,,,,,
90,ABANK-0090,인스교재,06재산보험,동산종합보험,보험요율,진위형,AA02,AA02,기본요율,"동산종합보험 기본요율은 화재, 도난, 파손, 폭발, 잡위험의 5가지 요율로 구성되어 있으며, 화재, 도난, 파손, 폭발 은 필수담보로 보험계약자의 선택권이 없으나. 잡위험은 선택하여 담보여부를 결정할 수 있다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
91,ABANK-0091,인스교재,06재산보험,동산종합보험,보험요율,진위형,AA02,AA02,기본요율,"동산종합보험 기본요율은 화재, 도난, 파손, 폭발, 잡위험의 5가지 요율로 구성되어 있으며, 보험계약자는 이들 중에서 선택하여 담보여부를 결정할 수 있다",,X,X,10.0,10.0,0,,잡위험만 선택가능,,,,,,,,,,,,,,,
92,ABANK-0092,인스교재,06재산보험,동산종합보험,보험요율,진위형,AA02,AA02,기본요율,"동산종합보험 기본요율은 화재, 도난, 파손, 폭발, 잡위험의 5가지 요율로 구성되어 있으며, 보험계약자는 이들 중에서 선택하여 담보여부를 결정할 수 있다.",,X,X,10.0,9.0,1,,,,,,,,,,,,,,,,,
93,ABANK-0093,인스교재,06재산보험,동산종합보험,개요,진위형,AA02,AA02,약관과 담보체계,동산종합보험에서 Inland Floater Policy는 보통약관에 담보위험에 관한 조항이 없다,O,O,O,10.0,9.0,1,,,"망각, 공부부족",,,,,,,,,,,,,,
94,ABANK-0094,인스교재,06재산보험,동산종합보험,개요,진위형,AA02,AA02,약관과 담보체계,동산종합보험에서 Inand Floater Pollcy는 보통약관에 담보위험에 관한 조항이 없고 이에 관해서는 특별약관에 정하도록 하고 있 기 때문에 구체적 위험을 담보하기 위해서는 반드시 특별약관이 첨부되어야 한다,O,O,O,10.0,9.0,1,,,"망각, 공부부족",,,,,,,,,,,,,,
95,ABANK-0095,인스교재,06재산보험,재물보험,패키지보험,진위형,AA03,AA03,기업휴지보허 용어정의,기업휴지보험에서 Materail damage provision의 뜻은 담보하는 위험에 의하여 보험목적에 물적 손해가 발행해야 한다,O,O,O,10.0,10.0,0,,,4중 1개 맞는것,,,,,,,,,,,,,,
96,ABANK-0096,인스교재,06재산보험,패키지보험,개요,진위형,AA03,AA03,패키지보험의 특징, 패키지보험은 작은 규모의 공장물건을 담보하기 위한 것으로 담보를 세분화하여 보험료 인하를 유도할 수 있다,,X,X,10.0,10.0,0,,대규모시장,,,,,,,,,,,,,,,
97,ABANK-0097,인스교재,06재산보험,패키지보험,개요,진위형,AA03,AA03,패키지보험의 특징,"패키지보험은 거대 규모의 보험물건을 보장하기 위한 것으로 구매력의 집중, 결합을 통해 보험료 인하를 유도할 수 있다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
98,ABANK-0098,인스교재,06재산보험,패키지보험,개요,선택형,AA03,AA03,패키지보험의 특징,패키지보험의 장점에 대한 다음 설명 중 틀린 것은?① 소규모의 물건으로도 보험시장에 접근할 수 있어 보험료를 인하할 수 있다.② 자산규모가 작은 자회사나 계열사의 경우 그룹 전체 보험가입으로 실질적인 보상한도액 증 액 효과와 광범위한 담보조건 설정이 가능하다.③ 해외 재보험시장이 악화되는 경우에는 영향을 최소화하여 안정적인 보험관리가 가능하다.④ 보험사고시에 보다 강력한 협상력으로 계열사나 자회사의 이익보호가 가능하다.,1,O,1,10.0,10.0,0,,대규모시장,,,,,,,,,,,,,,,
99,ABANK-0099,인스교재,06재산보험,패키지보험,개요,선택형,AA03,AA03,담보위험,다음 중 패키지보험(package insurance policy)의 부문별 담보위험에 해당하지 않는 것은?① 기계위험담보(machinery breakdown cover)② 사업복합형위험담보(business multi-line cover)3)배상책임위험담보(general liability cover)④ 재산종합위험담보(property all risk cover),2,O,2,10.0,10.0,0,,BI,,,,,,,,,,,,,,,
100,ABANK-0100,인스교재,06재산보험,패키지보험,개요,진위형,AA03,AA03,담보위험,"패키지보험(재산종합보험, package insurance policy)은 하나의 보험증권으로 기업이 직면할 수 있는 모든 위험(All risk)을 담보하는 보험상품이다. 대규모 산업시설이 보유한 다양한 요구를 국문화재보험으로는 충족 시킬 수 없어 개발된 상품으로, 현재 국내 대부분의 산업시설은 패키지보험으로 계약을 체결하고 있다. 대규 모 기업물건의 경우 해외 재보험자의 구득요율을 사용할 수 밖에 없는데, 국문약관으로는 해외 재보험자와 요율협상이 어렵기 때문이다. 패키지보험은 4가지 담보영역으로 구성되어 있으며 각 담보의 내용은 다음과 같다.1. Section 1 : 재산종합위험담보(Property All Risk) 2. Section I : 기계위험담보(Machinery Breakdown) 3. Section I : 기업휴지담보(Business Interruption) 4. Section I : 배상책임담보(General Liability)",O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
101,ABANK-0101,인스교재,06재산보험,패키지보험,SEC 1 PAR,진위형,AA03,AA03,PAR COVER,"Section I PAR은 필수 가입하여야 하고, Section III BI는 Section I PAR 또는 Section II MB와 함께 가입 하여야 한다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
102,ABANK-0102,인스교재,06재산보험,패키지보험,SEC 1 PAR,진위형,AA03,AA03,PAR COVER,PAR은 담보위험 열거방식(Positive 방식)을 취하지 않고 면책위험 열거방식(Negative 방식)을 취하고 있다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
103,ABANK-0103,인스교재,06재산보험,패키지보험,SEC 1 PAR,진위형,AA03,AA03,PAR COVER,PAR은 화재보험과는 달리 담보위험 열거방식(Postve 방식》을 취하지 않고 면책위험 열거방식(Negatve 방식) 을 취하고 있다. 따라서 화재보험보다는 담보범위가 넓고 포괄적인 것이 특징이다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
104,ABANK-0104,인스교재,06재산보험,패키지보험,SEC 1 PAR,선택형,AA03,AA03,PAR COVER,"패키지보험 PAR에 대한 다음 설명 중 틀린 것은?① PAR은 화재보험과는 달리 담보위험 열거방식(Positive 방식)을 취하지 않고 면책위험 열거 방식(Negative 방식)을 취하고 있다② PAR에서 조립공사, 철거공사, 시운전위험은 담보 제외된다.③ PAR은 화재보험보다 담보 범위가 넓은 것이 특징이다.④ PAR은 사고가 발생한 때와 곳의 가액(시가)으로 평가한다.",4,O,4,10.0,10.0,0,,재조달가액,,,,,,,,,,,,,,,
105,ABANK-0105,인스교재,06재산보험,패키지보험,SEC 1 PAR,선택형,AA03,AA03,보험기간,패키지보험의 PAR에서 재건축 혹은 복구 작업은 손해를 입은 날로부터 얼마의 기간 안에 개시되 어야 하는가?① 1개월② 3개월③6개월④ 12개월,4,O,4,10.0,10.0,0,,,,,,,,,,,,,,,,,
106,ABANK-0106,인스교재,06재산보험,패키지보험,SEC 1 PAR,진위형,AA03,AA03,보험기간,패키지보험의 PAR에서 재건축 혹은 복구 작업은 손해를 입은 날로부터 12개월 안에 개시되어야 한다. 만약 이 기간 안에 복구작업이 개시되지 않거나 재건축 혹은 복구 작업을 하지 않는다면 재조달가액이 아닌 사고 발생시의 현재가액(actual cash value)으로 보상된다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
107,ABANK-0107,인스교재,06재산보험,패키지보험,SEC 1 PAR,진위형,AA03,AA03,보상한도액,패키지보험에서 재산손해에 대한 보험자의 최고보상한도액은 보통 보험가입금액과 보상한도액의 두가지로 규 정하고 있다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
108,ABANK-0108,인스교재,06재산보험,패키지보험,SEC 1 PAR,진위형,AA03,AA03,보상한도액,"본래 보험가액은 사고가 발생한 때와 곳의 가액(시가)으로 정하는 것이 원칙이지만, 패키지보험 Sectionl :PAR은 재조달가액(Replacement cost value)을 기준으로 한다",O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
109,ABANK-0109,인스교재,06재산보험,패키지보험,SEC 1 PAR,진위형,AA03,AA03,재고자산평가방법,"PAR에서 재고자산 평가 방법은? ① 상품은 재매입가격으로 평가한다. 2) 제품, 반제품, 재공품은 재생산원가로서 투입 재료비에 가공비를 가산한 금액으로 평가한다. ③ 원재료, 부재료 및 저장품은  외부로부터 매입한 경우에는 재매입가격  자가제조한 경우에는 제조원가로 평가한다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
110,ABANK-0110,인스교재,06재산보험,패키지보험,SEC 1 PAR,진위형,AA03,AA03,보상기준,PAR 재조달가액 기준으로 보험금을 지급하는 것은 재건축 혹은 복구되는 것을 전제로 한다. 즉 재건축 혹은 복구하지 않는다면 재조달가액이 아니라 시가(actual cash value)를 기준으로 보험금을 자 다. 이를 구분하는 기준이 손해를 입은 날로부터 12개월 이내에 복구작업이 시작되는지 여부이다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
111,ABANK-0111,인스교재,06재산보험,패키지보험,SEC 1 PAR,진위형,AA03,AA03,보상기준, 패키지보험은 원칙적으로 시가를 기준으로 보상한다,,X,X,10.0,10.0,0,,재조달가액(신품),,,,,,,,,,,,,,,
112,ABANK-0112,인스교재,06재산보험,패키지보험,SEC 1 PAR,진위형,AA03,AA03,보상기준,"패키지보험은 원칙적으로 재조달가액(replacement cost value, 신품가액)을 기준으로 보상한다",O,O,O,10.0,10.0,0,,,,,,,,,,,,,,,,,
113,ABANK-0113,인스교재,06재산보험,패키지보험,SEC 1 PAR,선택형,AA03,AA03,보험금분담,"패키지보험과 다른 보험 사이에 중복보험이 성립하고, 만약 다른 보험이 시가보험이라면 보험금 분담은 어떤 방식으로 이루어지는가?1)다른 보험의 시가를 재조달가액 보험으로 변경한 뒤, 다른 보험과 비례분담방식으로 분담 보험금을 산정한다.② 다른 보험의 시가를 재조달가액 보험으로 변경한 뒤, 다른 보험에서 먼저 손해를 보상하고 그 후에도 남은 손해를 패키지보험이 보상한다.③ 패키지보험의 재조달가액을 시가보험으로 변경한 뒤, 다른 보험과 비례분담방식으로 분담 보험금을 산정한다.4)패키지보험의 재조달가액을 시가보험으로 변경한 뒤, 다른 보험에서 먼저 손해를 보상하고 그 후에도 남은 손해를 패키지보험이 보상한다",3,O,3,10.0,10.0,0,,,,,,,,,,,,,,,,,
114,ABANK-0114,인스교재,06재산보험,패키지보험,SEC 1 PAR,진위형,AA03,AA03,보험금분담,"패키지보험과 다른 보험 사이에 중복보험이 성립하고, 만약 다른 보험이 시가보험이라면 보험금 분담은 다른 보험의 시가를 재조달가액 보험으로 변경한 뒤, 다른 보험에서 먼저 손해를 보상하고 그 후에도 남은 손해를 패키지보험이 보상한다.",,X,X,10.0,10.0,0,,패키지를 시가로환산후비례,,,,,,,,,,,,,,,
